,index,Star,Scan,JD,CHARA_num,wl,v2,v2c,v2sig,v2exp,flux,T1,T2,File,sp_freq,sp_freq_sample,pa,corr_v2,corr_v2c,corr_v2sig,cal_v2,cal_v2sig,u,v
90,206,HD_211336,13,7956.8218,317174,0.7496,0.010748,0.002615,0.000344,0.9572,7953.2,W2,S2,211014_13_HD_211336.pav,190237670.15684712,190237670.15684712,141.44006966557367,0.01955564087361999,0.0027319264521521104,0.0003593815294609277,0.2587442049057343,0.006108000417195277,-111508696.83878201,88888614.94651458
91,207,HD_211336,13,7956.8218,317174,0.7428,0.007883,0.001828,0.000341,0.9563,8419.8,W2,S2,211014_13_HD_211336.pav,191979210.4867698,191979210.4867698,141.44006966557367,0.014457731568529414,0.001911534037435951,0.00035658266234445254,0.24735277182602763,0.008993307696704277,-111508696.83878201,88888614.94651458
92,208,HD_211336,13,7956.8218,317174,0.736,0.007277,0.00179,0.000337,0.9567,9057.8,W2,S2,211014_13_HD_211336.pav,193752931.45322368,193752931.45322368,141.44006966557367,0.013436505122148279,0.0018710149472143827,0.0003522525347548866,0.21386247086308005,0.006540337218461984,-111508696.83878201,88888614.94651458
93,209,HD_211336,13,7956.8218,317174,0.7292,0.008001,0.001971,0.000295,0.9582,9510.8,W2,S2,211014_13_HD_211336.pav,195559733.33731848,195559733.33731848,141.44006966557367,0.014858045754167992,0.0020569818409517846,0.00030786892089334166,0.21123989396811968,0.00523998484171486,-111508696.83878201,88888614.94651458
94,210,HD_211336,13,7956.8218,317174,0.7223,0.005429,0.001483,0.000257,0.9595,9922.9,W2,S2,211014_13_HD_211336.pav,197427879.75851116,197427879.75851116,141.44006966557367,0.01014419133088559,0.0015455966649296508,0.0002678478374153205,0.225356295448307,0.03049636632044086,-111508696.83878201,88888614.94651458
95,211,HD_211336,13,7956.8218,317174,0.7159,0.003857,0.000899,0.000264,0.9597,9863.6,W2,S2,211014_13_HD_211336.pav,199192844.74028862,199192844.74028862,141.44006966557367,0.007256646936266468,0.0009367510680420965,0.0002750859643638637,0.2285206421436784,0.010609206227946474,-111508696.83878201,88888614.94651458
96,212,HD_211336,13,7956.8218,317174,0.7095,0.007617,0.001728,0.000285,0.9607,10361.6,W2,S2,211014_13_HD_211336.pav,200989651.23266047,200989651.23266047,141.44006966557367,0.01441938315420344,0.001798688456333923,0.0002966586863745186,0.20671988771108887,0.015178375766111276,-111508696.83878201,88888614.94651458
97,213,HD_211336,13,7956.8218,317174,0.7035,0.012688,0.002322,0.000327,0.9617,10801.5,W2,S2,211014_13_HD_211336.pav,202703848.6845382,202703848.6845382,141.44006966557367,0.024159468117192148,0.0024144743683061245,0.0003400228761568056,0.18891791878162498,0.01305750388201505,-111508696.83878201,88888614.94651458
98,214,HD_211336,13,7956.8218,317174,0.6977,0.015662,0.00263,0.000374,0.9627,11079.4,W2,S2,211014_13_HD_211336.pav,204388931.56023023,204388931.56023023,141.44006966557367,0.029993129346148974,0.0027318998649631244,0.00038849070323049756,0.19694547840392876,0.008317098374158303,-111508696.83878201,88888614.94651458
99,215,HD_211336,13,7956.8218,317174,0.6918,0.017186,0.002889,0.000429,0.9632,10477.0,W2,S2,211014_13_HD_211336.pav,206132057.74728623,206132057.74728623,141.44006966557367,0.0331238870671279,0.00299937707641196,0.00044539036544850505,0.20016653838412315,0.0032700962609844876,-111508696.83878201,88888614.94651458
100,216,HD_211336,13,7956.8218,317174,0.686,0.01641,0.002951,0.000424,0.9646,10523.6,W2,S2,211014_13_HD_211336.pav,207874865.23261312,207874865.23261312,141.44006966557367,0.031802362797324735,0.003059299191374663,0.00043956043956043956,0.18548815214111855,0.01639873966335922,-111508696.83878201,88888614.94651458
101,217,HD_211336,13,7956.8218,317174,0.6804,0.015151,0.002741,0.000394,0.9647,10635.6,W2,S2,211014_13_HD_211336.pav,209585769.47321078,209585769.47321078,141.44006966557367,0.02956006900779243,0.0028412978127915415,0.00040841712449466154,0.18366936416017748,0.011925839396767803,-111508696.83878201,88888614.94651458
102,218,HD_211336,13,7956.8218,317174,0.675,0.014491,0.00233,0.000378,0.9633,10785.1,W2,S2,211014_13_HD_211336.pav,211262455.62899646,211262455.62899646,141.44006966557367,0.028502560011236223,0.002418768815529949,0.0003924011211460604,0.18598612294373137,0.013171076605866971,-111508696.83878201,88888614.94651458
103,219,HD_211336,13,7956.8218,317174,0.6697,0.014344,0.002274,0.000453,0.9593,10143.0,W2,S2,211014_13_HD_211336.pav,212934384.87318593,212934384.87318593,141.44006966557367,0.028519155682966153,0.0023704784738872095,0.00047221932659230687,0.16942307269861953,0.012930775198727658,-111508696.83878201,88888614.94651458
104,220,HD_211336,13,7956.8218,317174,0.6643,0.012872,0.002212,0.000426,0.9567,10228.2,W2,S2,211014_13_HD_211336.pav,214665298.13273013,214665298.13273013,141.44006966557367,0.025838344290723757,0.0023121145604682765,0.00044528065224208217,0.1525354432592249,0.011987025084737032,-111508696.83878201,88888614.94651458
105,221,HD_211336,13,7956.8218,317174,0.659,0.012854,0.00212,0.000371,0.955,10146.6,W2,S2,211014_13_HD_211336.pav,216391741.34988257,216391741.34988257,141.44006966557367,0.026025077231428394,0.002219895287958115,0.0003884816753926702,0.15361294903352324,0.01208919960872062,-111508696.83878201,88888614.94651458
106,222,HD_211336,13,7956.8218,317174,0.6536,0.01191,0.002094,0.000331,0.9547,10029.1,W2,S2,211014_13_HD_211336.pav,218179555.6144012,218179555.6144012,141.44006966557367,0.02429146589592315,0.0021933591704200272,0.00034670577144652775,0.1425968280677073,0.00810535613986562,-111508696.83878201,88888614.94651458
107,223,HD_211336,13,7956.8218,317174,0.6485,0.013554,0.002449,0.000406,0.9543,9199.0,W2,S2,211014_13_HD_211336.pav,219895385.58145353,219895385.58145353,141.44006966557367,0.027843057200857987,0.002566278947919941,0.0004254427328932201,0.15519039982534893,0.008746975081473563,-111508696.83878201,88888614.94651458
108,224,HD_211336,13,7956.8218,317174,0.6436,0.010551,0.001741,0.000382,0.9569,9276.1,W2,S2,211014_13_HD_211336.pav,221569542.49467468,221569542.49467468,141.44006966557367,0.02175774715817743,0.0018194168669662452,0.0003992057686278608,0.1320232736895114,0.006887689343835888,-111508696.83878201,88888614.94651458
109,225,HD_211336,13,7956.8218,317174,0.6389,0.008666,0.001862,0.000381,0.9609,9295.3,W2,S2,211014_13_HD_211336.pav,223199495.30376056,223199495.30376056,141.44006966557367,0.017909934541871002,0.001937766677073577,0.00039650327817670935,0.14158459598321785,0.003577861577822415,-111508696.83878201,88888614.94651458
110,226,HD_211336,13,7956.8218,317174,0.6345,0.007795,0.001456,0.000402,0.9658,9156.3,W2,S2,211014_13_HD_211336.pav,224747293.22233668,224747293.22233668,141.44006966557367,0.016125093359913037,0.0015075585007247878,0.00041623524539242084,0.16678956409436055,0.005400502082473147,-111508696.83878201,88888614.94651458
111,227,HD_211336,13,7956.8218,317174,0.63,0.005299,0.001003,0.000387,0.972,8738.9,W2,S2,211014_13_HD_211336.pav,226352631.03106764,226352631.03106764,141.44006966557367,0.010960195299730715,0.0010318930041152263,0.0003981481481481481,0.15286304821020047,0.013203833441320936,-111508696.83878201,88888614.94651458
112,276,HD_211336,16,7956.8356,317174,0.7935,0.006703,0.001132,0.000349,0.973,5473.2,W2,S2,211014_16_HD_211336.pav,174566048.37545702,174566048.37545702,144.36189772062102,0.013014868123948604,0.0011634121274409044,0.0003586844809866393,0.2735974338699202,0.012214767368429141,-112575573.079712,80709484.11084649
